Date,Daily_Spread,Daily_Spread_VolScaled,Cumulative_Value
2021-10-13,0.0032389566186272443,0.001304323081290711,3.794729867291657
2021-10-14,0.01867112058834692,0.007509269971865361,3.8232255183354504
2021-10-15,0.0017587115112444804,0.0007258239490192329,3.82600050697916
2021-10-18,0.02918718481986541,0.012005050390425112,3.8719318358592374
2021-10-19,-0.017941944359251404,-0.007332028762767106,3.8435427202712438
2021-10-20,-0.04705522548026201,-0.018573610093927214,3.7721542564055732
2021-10-21,-0.01498497878818501,-0.005895314756085469,3.749916219755555
2021-10-22,-0.008965798186645465,-0.0035381892953471558,3.7366483063283673
2021-10-25,-0.032246765226192964,-0.012528914704875941,3.68983215841626
2021-10-26,0.015504095600506819,0.006011325073148912,3.7120129389858585
2021-10-27,0.005543621712490548,0.0021531801574259718,3.720005571590191
2021-10-28,-0.004217933109034039,-0.0016549193626016962,3.7138492623407804
2021-10-29,0.0023348703293745703,0.0009209805513112553,3.717269645281898
2021-11-01,-0.005589287342231755,-0.0022174548485300125,3.7090267676836746
2021-11-02,-0.0028324966360520135,-0.0011486789769659892,3.704766286610632
2021-11-03,-0.04819831148140419,-0.018997491403009714,3.634385020930586
2021-11-04,0.013539627888383001,0.0053934897430089595,3.653987039263121
2021-11-05,0.014515355340533132,0.0057673129164165695,3.675060725911082
2021-11-08,-0.008645448951149761,-0.0034355063169233444,3.6624350315721377
2021-11-09,-0.01920672870220834,-0.007622889298975295,3.6345166947617744
2021-11-10,-0.012123072655266888,-0.00481714843580784,3.617008688350685
2021-11-11,-0.0007628036338717531,-0.0003031194472719241,3.6159123026762945
2021-11-12,0.017608233368504117,0.00696539075352647,3.641098544794919
2021-11-15,-0.002365564171973856,-0.0009371677190992552,3.6376862247766777
2021-11-16,0.005622025047178687,0.0022299263565173488,3.645797997166047
2021-11-17,0.014887780782571493,0.005942537077152798,3.667463286940016
2021-11-18,0.01917444949431994,0.008490185884468648,3.698600731970601
2021-11-19,0.039430084854154696,0.01708744605862493,3.7618003724705393
2021-11-22,0.043071336070753294,0.018489811193063147,3.831355351103514
2021-11-23,0.019744000969948786,0.00914721448313008,3.8664015802611464
2021-11-24,0.029141724074992645,0.013346864129040898,3.9180059168212007
2021-11-26,0.06859069673803979,0.0292795379607,4.032723319793014
2021-11-29,-0.0545357401671398,-0.022055504264340362,3.9437795734164145
2021-11-30,-0.02738273726694921,-0.010952037560055852,3.900587151399777
2021-12-01,-0.030267448463939618,-0.011912174346011446,3.8541226772004906
2021-12-02,0.04010144040363513,0.015505796255836757,3.9138839181781613
2021-12-03,-0.0038839348941569606,-0.0015050302379670559,3.90799340453341
2021-12-06,0.011272027273463115,0.004369085106864985,3.9250677603148834
2021-12-07,-0.005812013328318414,-0.002258520474468751,3.916202914414535
2021-12-08,0.00865775053515552,0.0033649587727962583,3.929380775767444
2021-12-09,0.004395412288168279,0.0017210061088666535,3.9361432640866028
2021-12-10,0.016985923115398704,0.0066426961403099945,3.9622898677546585
2021-12-13,-0.008666392340481237,-0.003383018279417896,3.9488853687036922
2021-12-14,-0.015500775959929623,-0.006030407900898753,3.925071979176518
2021-12-15,-0.037585547488443345,-0.014309819937573631,3.8689049059124865
2021-12-16,-0.010802828356255203,-0.004120521687387055,3.8529629993412358
2021-12-17,-0.04493112072408485,-0.017729508656142774,3.7846518584926176
2021-12-20,-0.026886625958622,-0.010500898827587656,3.744909612228945
2021-12-21,-0.010364463794430342,-0.004053986871267297,3.729727797826886
2021-12-22,0.0046750055863133255,0.0018593520788783725,3.736662674961426
2021-12-23,-0.01532858019691447,-0.006203044335027998,3.7134839907235957
2021-12-27,0.011900324564557948,0.0048272312259128826,3.7314098366005437
2021-12-28,0.011079270016099999,0.004529652996599461,3.748311828348442
2021-12-29,-0.005868888367352596,-0.0024162585515601328,3.739254937839281
2021-12-30,0.021496975230267418,0.008817088286771748,3.772224278752957
2021-12-31,0.014275739069456225,0.005835878325874592,3.7942385206616693
2022-01-03,0.003067694344681134,0.0012559861626206972,3.799004031741303
2022-01-04,-0.015571328659169461,-0.0064180004565948115,3.774622022130982
2022-01-05,-0.025739698529866847,-0.010518069395250485,3.7349202857613677
2022-01-06,-0.010148581555202114,-0.004144039056937099,3.719442630222626
2022-01-07,-0.0149753374775315,-0.006104229178304612,3.696738299992191
2022-01-10,0.04619096523391969,0.018338864094607717,3.7645322812690787
2022-01-11,0.020622662675634614,0.008138182413525112,3.7951687316756506
2022-01-12,0.011117443850123865,0.004380098073387014,3.8117919429254417
2022-01-13,0.04344726536247044,0.016760988886194542,3.875681345317301
2022-01-14,0.026732271543247796,0.010218897628314459,3.9152865362250666
2022-01-18,0.010381175345088244,0.00400682176041306,3.9309743915166653
2022-01-19,0.04191020278413859,0.015894381175575564,3.9934547968868577
2022-01-20,0.07021282639204034,0.025904962704771425,4.096905094463402
2022-01-21,-0.06069029447970217,-0.021432816082051217,4.0090968810681495
2022-01-24,-0.09408655207005022,-0.030273747451168606,3.8877264945834247
2022-01-25,-0.09316742307293972,-0.02802297567321641,3.7787808296015943
2022-01-26,-0.11317998995458284,-0.031052191645770447,3.661441403093442
2022-01-27,-0.01343319055790071,-0.003683713654743282,3.6479537014008243
2022-01-28,-0.00967903000813555,-0.002653297495815764,3.6382745949800457
2022-01-31,-0.02262519963932038,-0.006186107847532061,3.615767835956563
2022-02-01,-0.023857281978669778,-0.006503869875428326,3.5922513524517425
2022-02-02,-0.07807095806139801,-0.020531569098116747,3.5184967955910764
2022-02-03,-0.04149344871066287,-0.010949650771198055,3.4799704844397747
2022-02-04,-0.02793471318522947,-0.007360755844246503,3.454355271358629
2022-02-07,0.008578514453167367,0.0022631712809757496,3.462173069003055
2022-02-08,0.016073415179261794,0.004229570373171981,3.476816573642505
2022-02-09,-0.025497245084227255,-0.006699926979987391,3.4535221564762906
2022-02-10,-0.016750693304317325,-0.004399074048313418,3.4383298567824605
2022-02-11,-0.02973619937851077,-0.00778001875601266,3.411579586007335
2022-02-14,0.0051735845954695575,0.0013570384479710518,3.41620923067386
2022-02-15,-0.018131764733891366,-0.004751423103671498,3.3999773752082603
2022-02-16,0.015627078463229575,0.004086955677551549,3.4138729320454146
2022-02-17,-0.016559991599454656,-0.004338912724321311,3.399060435341347
2022-02-18,0.0001193197271083992,3.137912280989764e-05,3.399167094876186
2022-02-22,0.005624247447968253,0.0014974805985640382,3.4042572816520407
2022-02-23,-0.008943703540759289,-0.002420516688730928,3.3960172200890684
